objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,unique_id
1.23765e+18,162.0504923,1.149556585,18.02861,16.59531,15.99498,15.75775,15.62759,756,301,6,309,2.8813e+18,STAR,3.84e-06,2559,54208,457,abc8dc9e-4d6c-4777-aec6-7e881553450c
1.23765e+18,162.0569875,1.193159259,18.57722,17.7077,17.45543,17.36055,17.31086,756,301,6,309,2.8813e+18,STAR,0.00015122,2559,54208,445,19e63c8c-19d2-4260-8b6a-18e705db3d24
1.23765e+18,162.0841316,1.205173642,18.12705,16.93373,16.49817,16.33596,16.24869,756,301,6,309,2.8813e+18,STAR,2.63e-05,2559,54208,447,9c8d3336-9cab-4a06-8412-34d2cf66ce9b
1.23765e+18,162.2608629,1.083530381,18.00939,16.73408,16.78618,16.86594,16.8902,756,301,6,310,2.88132e+18,STAR,0.000386121,2559,54208,533,af3b9f28-2471-4092-8e86-f3aedf13a258
1.23765e+18,162.2803869,1.158742228,16.13818,14.70934,14.1829,13.98466,13.90768,756,301,6,310,2.88132e+18,STAR,1.32e-05,2559,54208,527,0f46888d-66e5-454d-af52-a39db3bb78b2
1.23765e+18,162.3296148,1.187477334,18.55205,17.60155,17.29921,17.19093,17.14008,756,301,6,311,5.32892e+18,STAR,4.88e-05,4733,55649,122,d2990b25-dd3b-4e0e-83ed-c6093ef2d295
1.23765e+18,162.4127828,1.185737594,18.13313,17.11525,16.72778,16.55418,16.4759,756,301,6,311,2.68992e+18,STAR,0.000571058,2389,54213,530,0ac705dc-b00a-4032-8b91-8ac1b37f729c
1.23765e+18,162.4133291,1.053765495,18.53016,16.82702,16.16866,15.93341,15.82378,756,301,6,311,2.88133e+18,STAR,0.000239578,2559,54208,539,960191df-4336-45da-9c64-c5702353f628
1.23765e+18,162.4215548,1.061277257,18.63067,17.59079,17.20782,17.05621,17.01408,756,301,6,311,2.68992e+18,STAR,0.000582787,2389,54213,536,c2d5824e-d6f9-4135-908d-74c6f8c8253e
1.23765e+18,162.3981399,1.068620077,18.74076,16.87281,15.86287,15.44369,15.11437,756,301,6,311,3.10838e+17,GALAXY,0.09829268,276,51909,327,25cc6ee6-5b6a-47a4-87f5-0c1e9c0ea8de
1.23765e+18,162.4396185,1.129640923,18.65043,16.69337,15.66312,15.21196,14.83456,756,301,6,311,3.10841e+17,GALAXY,0.0977568,276,51909,336,b72444e8-d96b-47b2-a0c5-9a929fb408e0
1.23765e+18,162.4438985,1.129428468,18.65255,17.75319,17.42058,17.13047,17.14532,756,301,6,311,5.70898e+17,GALAXY,0.09843442,507,52353,244,5e02fcee-9691-427a-967c-4a9ef141f771
1.23765e+18,162.4593686,1.204634654,16.88659,14.91878,14.08931,13.66586,13.33417,756,301,6,311,3.10837e+17,GALAXY,0.03886399,276,51909,324,864a017e-8061-47c3-ba62-50b683fc15c3
1.23765e+18,162.4714584,1.117571744,19.08854,18.19606,17.8353,17.68432,17.62714,756,301,6,312,2.71244e+18,STAR,-6.88e-05,2409,54210,541,3ac0acb1-907f-4ad6-83ae-cd2de46022e3
1.23765e+18,162.5241234,1.189264169,19.08795,17.85795,17.9048,17.96154,18.0553,756,301,6,312,2.71246e+18,STAR,0.000105695,2409,54210,596,b290c09b-4a23-4beb-b8fa-e5e681ef8656
1.23765e+18,162.5457135,1.219472836,17.57809,16.57231,16.21338,16.079,16.03645,756,301,6,312,2.88133e+18,STAR,0.000109433,2559,54208,538,d40dd272-b489-40c5-8901-8dc347c8501a
1.23765e+18,162.5752163,1.245055268,18.21852,17.08211,16.6937,16.5333,16.4784,756,301,6,312,2.68992e+18,STAR,-4.9e-05,2389,54213,532,c02b4839-f91d-4425-b3aa-b2fb22ec3f8b
1.23765e+18,162.5134699,1.157923184,17.73613,15.87491,14.98496,14.56842,14.23424,756,301,6,312,3.10838e+17,GALAXY,0.03926485,276,51909,325,103ece91-b01b-4871-b69b-56e4256110b4
1.23765e+18,162.5564493,1.131901728,19.3728,18.4798,18.16865,18.08192,17.98648,756,301,6,312,4.31802e+18,STAR,0.000324282,3835,55570,704,5fd815c8-a0f3-43c6-a0a2-431f4c78baa1
1.23765e+18,162.6783185,1.068675771,18.60782,17.61051,17.21316,17.05382,16.99885,756,301,6,313,2.88134e+18,STAR,0.000484451,2559,54208,575,880aed6f-b8c7-4c6f-8a05-8c4d0596558e
1.23765e+18,162.6945746,1.099801026,19.16599,18.21209,17.90645,17.79055,17.73576,756,301,6,313,2.88133e+18,STAR,-6.21e-05,2559,54208,564,17c36fa9-67eb-4125-af5b-8c2ece2f03ae
1.23765e+18,162.7023665,1.09201463,18.27258,17.33084,16.98116,16.84584,16.8008,756,301,6,313,4.31803e+18,STAR,0.000597434,3835,55570,742,6280fcb7-eea4-4588-90b9-389976207ead
1.23765e+18,162.7157784,1.167091407,17.17908,16.13631,15.85707,15.59008,15.57015,756,301,6,313,3.10852e+17,GALAXY,0.03926414,276,51909,377,93a17800-4687-46ea-a333-6eb89384225a
1.23765e+18,162.7294625,1.062882382,16.69492,15.04658,14.48407,14.32837,14.28533,756,301,6,313,2.68993e+18,STAR,5.35e-05,2389,54213,566,116420ad-4593-4df4-a222-4db1c3241023
1.23765e+18,162.7582103,1.140753107,17.16989,17.53818,18.03555,18.39167,18.70431,756,301,6,313,4.31803e+18,STAR,4.87e-05,3835,55570,750,3aed7577-5789-4da7-8dd8-7d2f193ab53b
1.23765e+18,162.7662323,1.222503404,18.43892,17.60399,17.27441,17.15337,17.09432,756,301,6,313,2.88133e+18,STAR,0.000386048,2559,54208,562,fd87377a-4ad7-401a-873e-6cd5c339ed1c
1.23765e+18,162.6250509,1.223194089,19.149,17.57069,16.78023,16.34457,16.07555,756,301,6,313,3.10838e+17,GALAXY,0.09738,276,51909,326,ed5017f6-1701-4157-bf06-67d643aaefa1
1.23765e+18,162.6920827,1.068587294,18.64485,17.21567,16.55942,16.20404,15.94029,756,301,6,313,3.1085e+17,GALAXY,0.09735089,276,51909,368,2a1bbf92-b463-4680-a8da-eeb73b5775a8
1.23765e+18,242.1047304,1.107361966,19.35062,17.90006,17.33493,16.98621,16.73307,745,301,6,557,3.88535e+17,GALAXY,0.08144762,345,51690,361,25de64f1-8d01-48b4-96c5-7a1247139fd7
1.23765e+18,242.1865666,1.078928545,18.87871,17.66926,17.05803,16.73153,16.41729,745,301,6,557,3.88537e+17,GALAXY,0.0277606,345,51690,370,7bd3292c-e8e6-414c-9a70-fdfc6817cade
1.23765e+18,242.1038924,1.135320988,19.51914,18.35248,17.83754,17.54294,17.34665,745,301,6,557,3.88539e+17,GALAXY,0.05574461,345,51690,377,9f8d64b1-ee56-403c-bb20-2b058ad75631
1.23765e+18,242.2733329,1.082977569,19.36918,18.02738,17.53441,17.23723,17.04132,745,301,6,558,3.88547e+17,GALAXY,0.05533386,345,51690,407,db2daf56-818d-433e-8d7f-eae88d89ef0c
1.23765e+18,242.427462,1.073492979,19.35234,17.07839,16.13249,15.78959,15.60029,745,301,6,559,3.88548e+17,STAR,-8.47e-05,345,51690,409,b9c1fd78-fadc-4c98-91e3-9431d7a55902
1.23765e+18,242.4383975,1.171876364,17.91883,16.78357,16.36801,16.02861,15.8854,745,301,6,559,3.88546e+17,GALAXY,0.05555231,345,51690,403,537676c4-e06f-4dc7-bdec-326714f4f4e0
1.23765e+18,242.4869273,1.195688355,17.87385,15.88812,15.0771,14.77845,14.60094,745,301,6,559,3.88559e+17,STAR,-0.00010673,345,51690,450,8903f589-fab3-47ab-979e-fa3c9f02447e
1.23765e+18,242.4510598,1.089579084,18.46837,17.05451,16.43692,16.05719,15.81721,745,301,6,559,3.88558e+17,GALAXY,0.05591223,345,51690,445,8a12e03d-04a0-4433-ba32-0399e2a53868
1.23765e+18,242.5625403,1.190245117,18.42238,18.22688,18.16234,18.02632,17.98409,745,301,6,560,3.88559e+17,QSO,1.92721,345,51690,449,6078121a-36b8-4a5a-b0df-6d8f1d5f12c3
1.23765e+18,242.6278702,1.184516967,18.36225,17.05275,16.56915,16.37815,16.33203,745,301,6,560,3.8858e+17,STAR,-0.000219439,345,51690,527,c2253e63-b3d6-43a0-b8f1-dd6c57852e1f
1.23765e+18,242.5910526,1.243634585,19.49664,18.28441,17.72901,17.33362,17.14402,745,301,6,560,3.88557e+17,GALAXY,0.05762954,345,51690,441,099e6914-db0a-43d1-8e90-b3b92102fb07
1.23765e+18,242.7969826,1.187051675,18.37573,16.87815,16.28783,16.05516,15.95649,745,301,6,561,3.88591e+17,STAR,-9.54e-05,345,51690,567,27d68515-54b2-4df3-8700-bcc8a4f023a9
1.23765e+18,242.6905101,1.215065876,18.75865,17.75045,17.3277,17.0813,16.96067,745,301,6,561,3.88579e+17,GALAXY,0.02796681,345,51690,521,0a907425-aaf7-4750-9f89-78a1318871cf
1.23765e+18,242.7278994,1.12073441,17.87721,16.59167,15.95641,15.56669,15.33162,745,301,6,561,3.8858e+17,GALAXY,0.05804155,345,51690,524,b085621b-1ee7-474d-92be-aae04f361b79
1.23765e+18,242.8252267,1.05878492,18.72041,17.24872,16.62611,16.3921,16.27407,745,301,6,562,3.8859e+17,STAR,-0.00023016,345,51690,563,2a2177a9-5b4d-46c4-97c2-34ebb9205ee2
1.23765e+18,242.9098267,1.127438861,18.71211,17.42109,16.88094,16.67633,16.58089,745,301,6,562,3.88592e+17,STAR,-0.00014306,345,51690,570,ccc7c7cf-effc-404d-9948-c719fd51aba3
1.23765e+18,242.8109755,1.127497125,18.25661,17.47846,17.03543,16.51574,16.53835,745,301,6,562,3.88593e+17,GALAXY,0.1067022,345,51690,572,a44d71e5-3441-463e-9585-c2e26790bca1
1.23765e+18,242.8431669,1.182518318,19.52223,17.41989,16.59553,16.32717,16.17988,745,301,6,562,3.88593e+17,STAR,-0.000101878,345,51690,574,8f4aaa10-bdf3-49d6-8ad8-41075ba17ac5
1.23765e+18,243.6244029,1.167597551,18.02971,16.8872,16.42735,16.15031,15.96064,745,301,6,567,3.89661e+17,GALAXY,0.0286315,346,51693,361,4b00e5d4-2352-4f62-89c1-d9a21d813e03
1.23765e+18,243.7941637,1.165912258,18.91756,17.30178,16.46264,15.98732,15.63404,745,301,6,568,3.89663e+17,GALAXY,0.02809832,346,51693,370,67b7c34d-66af-4e44-8527-04d95b22b775
1.23765e+18,243.9275011,1.249024769,19.38903,18.33714,17.6864,17.27947,17.02616,745,301,6,569,3.89672e+17,GALAXY,0.1327327,346,51693,403,2d130c64-a43b-4566-8a2e-908b4178627e
1.23765e+18,244.1631715,1.207766568,19.39457,18.11488,17.46252,17.07111,16.83985,745,301,6,571,3.89685e+17,GALAXY,0.05537476,346,51693,450,ccf82ff5-20e2-43ff-bc96-7dedd307834b
1.23765e+18,244.4935739,1.155138666,18.86985,17.91304,17.55133,17.18573,17.09064,745,301,6,573,3.89705e+17,GALAXY,0.05902028,346,51693,524,8653af47-7300-4bf6-a000-d0f42bb56e45
1.23765e+18,244.4563602,1.16177486,18.83757,17.12259,16.36792,15.90656,15.59752,745,301,6,573,3.8971e+17,GALAXY,0.05877787,346,51693,540,3a3112b4-fa19-430d-ad6e-163a1ef90578
1.23765e+18,244.7162873,1.181679194,18.67052,17.45886,17.00055,16.8126,16.78932,745,301,6,574,3.89705e+17,STAR,-0.000359101,346,51693,521,5422dcbe-6aa0-4d0c-9e7f-679faf4132cc
1.23765e+18,244.6414859,1.250785939,18.85786,16.96216,16.00313,15.49234,15.12086,745,301,6,574,3.89707e+17,GALAXY,0.05765377,346,51693,530,3e7c4d06-dfec-4c73-bdbb-f53dc36a6c1e
1.23765e+18,244.6934691,1.200678933,19.56508,18.07842,17.59711,17.30647,17.1456,745,301,6,574,3.89705e+17,GALAXY,0.05813755,346,51693,523,ce5bbc78-b7e6-47a5-9d1c-2852bf396dff
1.23765e+18,244.7352977,1.184178723,18.20337,16.35203,15.42559,14.97615,14.64996,745,301,6,574,3.89706e+17,GALAXY,0.05805147,346,51693,525,65590403-2aa5-4eee-ad62-0d7946dd0e1d
1.23765e+18,245.0866342,1.228436228,16.85358,15.63081,15.09907,14.80041,14.57816,745,301,6,577,3.89727e+17,GALAXY,0.03223962,346,51693,603,c67fae92-0b36-43ac-a51e-beda450de9fe
1.23765e+18,245.2816696,1.177758325,19.52551,18.07914,17.3061,16.86974,16.54156,745,301,6,578,3.89729e+17,GALAXY,0.1330015,346,51693,608,fe67d930-1a65-4bc7-8b34-6f18b1802315
1.23765e+18,245.6636031,1.247617541,18.91944,17.80179,17.39375,17.17265,17.08438,745,301,6,581,4.0992e+17,GALAXY,0.02452652,364,52000,336,6924b4c5-a850-40ed-88c0-3e62f3f6f4b1
1.23765e+18,245.6912055,1.243758422,19.28122,17.97229,17.63551,17.44405,17.41145,745,301,6,581,4.09919e+17,GALAXY,0.02442459,364,52000,333,7b2f1b80-ac19-431d-92f0-03fe5a0469bf
1.23765e+18,245.7157934,1.245388073,19.22342,19.01674,18.70262,18.65875,18.62971,745,301,6,581,4.09918e+17,QSO,1.227615,364,52000,328,33075b54-a619-46e4-9bbd-c309aaadc94f
1.23765e+18,246.0849394,1.174141612,18.78055,17.26691,16.68871,16.4583,16.32949,745,301,6,583,4.09939e+17,STAR,-1.47e-06,364,52000,407,5ba357e6-a9ec-42af-8f43-409a4f24ff68
1.23765e+18,246.3372262,1.243573698,17.97382,16.7313,16.19508,15.91699,15.71101,745,301,6,585,4.0995e+17,GALAXY,0.04765368,364,52000,446,cf27013e-9853-4731-b8e7-cc99883f9a4a
1.23765e+18,246.4839792,1.251250215,18.541,16.58596,15.81648,15.5799,15.44287,745,301,6,586,4.09951e+17,STAR,1.99e-05,364,52000,448,89b502d3-b9c7-4cf9-87bf-86a410696fd8
1.23765e+18,246.4883436,1.182787728,18.29642,17.28916,16.95478,16.80289,16.76402,745,301,6,586,4.0995e+17,STAR,-0.000201312,364,52000,445,78dc4cf1-2334-4b28-ab7e-127107b9ccbc
1.23765e+18,247.9992702,1.215437651,19.45591,18.42202,18.07938,17.94658,17.88251,745,301,6,596,3.91915e+17,STAR,-0.000115725,348,51671,369,d9ba4e7c-555d-476a-983d-3691856ce6a0
1.23765e+18,248.1930024,1.219958487,19.07216,17.62166,16.99716,16.73726,16.6159,745,301,6,598,3.91914e+17,STAR,-0.000263835,348,51671,368,e464bbeb-f68c-499f-b0f6-4fb29bf197ed
1.23765e+18,248.4424308,1.178182119,18.99841,17.97799,17.59079,17.44803,17.43322,745,301,6,599,3.91925e+17,STAR,-0.000312095,348,51671,408,a558f5dc-83ce-4191-abc6-50f9d315615d
1.23765e+18,248.6833268,1.177545944,19.46411,19.24191,19.19376,19.01704,19.03733,745,301,6,601,3.91936e+17,QSO,1.65905,348,51671,446,122041c7-fe0f-462a-b6fb-6028024f9b9c
1.23765e+18,249.1129862,1.235717361,17.70554,16.52928,16.01862,15.81514,15.72117,745,301,6,604,3.91959e+17,STAR,0.000243078,348,51671,530,c801742a-4f35-49cf-81f9-918cf963d2e7
1.23765e+18,249.3717383,1.166899288,18.21869,17.68738,17.52145,17.46312,17.54388,745,301,6,605,3.9197e+17,STAR,0.000451306,348,51671,572,bf715280-f94a-4667-8a3b-51fb545913d4
1.23765e+18,249.3934118,1.189138072,19.31854,18.03506,17.42109,17.00215,16.74664,745,301,6,606,3.91969e+17,GALAXY,0.09111653,348,51671,565,44264e60-d508-4c4d-bd11-14e494c7a90d
1.23765e+18,180.0174546,-1.107905329,19.24194,17.4374,16.49413,15.95312,15.56135,752,301,1,243,3.20894e+17,GALAXY,0.07435275,285,51930,46,cb35a204-b020-4d45-ba71-ccdd08c3a55f
1.23765e+18,183.1047001,-1.242807027,18.26534,15.88963,14.92214,14.57991,14.39972,752,301,1,264,3.23191e+17,STAR,-0.000107567,287,52023,209,e8b73495-cb67-4413-b756-d16b7541629e
1.23765e+18,183.128024,-1.170336409,18.49409,17.47146,17.1193,16.96527,16.94267,752,301,1,264,3.63722e+17,STAR,0.000597956,323,51615,206,0048756c-8ddd-436e-84dd-4e7320fc5c82
1.23765e+18,183.0286184,-1.072707964,19.11371,17.37997,16.71033,16.23288,16.00918,752,301,1,264,3.2319e+17,GALAXY,0.1143793,287,52023,205,0b448324-e196-4bf5-9001-4394cc6d372e
1.23765e+18,183.1515693,-1.175277329,19.09086,17.49261,16.83718,16.59464,16.45383,752,301,1,264,3.63688e+17,STAR,-8.43e-05,323,51615,81,cd881501-82f6-4422-9aa8-dd03cae0b4e7
1.23765e+18,128.1155132,53.53070176,18.31849,16.83463,16.15055,15.86337,15.71614,1350,301,5,170,2.60765e+18,STAR,-0.000144438,2316,53757,226,556b360d-d07e-4e1f-8a19-9f0a0b744e9a
1.23765e+18,128.1716521,53.58389918,17.45664,16.26367,15.86557,15.71626,15.66966,1350,301,5,170,2.62455e+18,STAR,0.000154755,2331,53742,279,616d7eea-fdda-475b-b9c0-89c0f1ed0fc9
1.23765e+18,128.2269206,53.57761921,18.81833,17.83019,17.60116,17.47908,17.44981,1350,301,5,170,2.60765e+18,STAR,-0.000158312,2316,53757,233,a5d09c83-7887-4cda-ab7f-faf373d69ac4
1.23765e+18,127.9703404,53.5356911,19.51361,18.25709,17.71515,17.51961,17.44797,1350,301,5,170,2.60766e+18,STAR,0.000118665,2316,53757,271,2dd55723-241b-465f-97b8-635593cf5654
1.23765e+18,128.1782073,53.72796275,16.85979,15.78078,15.53054,15.45348,15.44706,1350,301,5,171,2.60765e+18,STAR,-0.000442673,2316,53757,240,def46948-e40f-4eb5-b98a-321a885e9182
1.23765e+18,128.1913678,53.79569643,18.09502,17.18122,16.85853,16.7418,16.68712,1350,301,5,171,8.2215e+18,STAR,0.000174878,7302,57012,666,2fbe929a-c6cc-42a3-a9fa-7d07dd886595
1.23765e+18,128.1257811,53.72878019,19.50249,17.6008,16.48228,16.00615,15.63037,1350,301,5,171,5.00046e+17,GALAXY,0.1365703,444,51883,531,25c0752e-e85c-4a09-96a9-8bc449b6bfcf
1.23765e+18,128.4451434,53.73617782,16.94948,15.46905,14.95189,14.76767,14.70854,1350,301,5,172,2.60765e+18,STAR,-0.000107343,2316,53757,231,f8cb8f93-51fb-4544-8b8d-2340280b16d7
1.23765e+18,128.3659008,53.83384656,18.48154,17.25452,17.24085,17.27168,17.35101,1350,301,5,172,2.60765e+18,STAR,-0.000147354,2316,53757,239,8c144850-9325-4f39-9c42-cd5fa58f2d49
1.23765e+18,128.4540221,53.78768199,16.17402,15.04986,14.68804,14.54917,14.52174,1350,301,5,172,2.62454e+18,STAR,3.44e-05,2331,53742,237,bc881d0b-e2cf-4d3e-8abe-daff46834fc7
1.23765e+18,128.4179038,53.7162502,19.42303,17.57439,16.86028,16.49315,16.18879,1350,301,5,172,5.02232e+17,GALAXY,0.1411414,446,51899,295,6cecbb84-5309-41d3-b7eb-568a16b3b9c9
1.23765e+18,128.3429661,53.83226241,17.68086,15.82953,14.95458,14.4919,14.14292,1350,301,5,172,5.00044e+17,GALAXY,0.06346408,444,51883,526,0926d6cf-e302-4ae4-ae64-42f930715ca9
1.23765e+18,128.3168492,53.85649539,17.01645,15.36729,14.54996,14.12816,13.81217,1350,301,5,172,5.00046e+17,GALAXY,0.06444616,444,51883,534,0578ee02-a073-458a-bed0-001c416618a5
1.23765e+18,128.5149452,53.86558186,18.49857,16.996,16.3009,15.90942,15.67596,1350,301,5,173,5.00056e+17,GALAXY,0.03246231,444,51883,568,838a92ed-8b6a-4727-8073-fec0509df2b9
1.23765e+18,128.5250827,53.90041582,19.30983,17.42219,16.32661,15.87827,15.50303,1350,301,5,173,5.02235e+17,GALAXY,0.118728,446,51899,303,70f1c460-24db-4142-8d7e-e5c88820cfc9
1.23765e+18,128.5003834,53.91836598,19.13483,18.19255,17.85006,17.70527,17.65129,1350,301,5,173,2.60763e+18,STAR,-0.000964218,2316,53757,183,e4ee308e-5c00-44f3-a9f7-960eff993a98
1.23765e+18,128.6107588,53.86628269,19.42289,18.26355,18.20544,18.23945,18.23986,1350,301,5,173,2.62453e+18,STAR,-0.000336144,2331,53742,225,920f95cd-6019-419f-a91a-8fb9c6114335
1.23765e+18,128.4888451,54.02011351,19.25535,18.36052,17.99508,17.85117,17.8055,1350,301,5,173,2.62459e+18,STAR,-0.000239347,2331,53742,433,6c63d7d0-566c-4330-a1ab-16fad7fcb89f
1.23765e+18,128.5548738,54.00275218,17.31638,15.85501,15.18003,14.81608,14.5492,1350,301,5,173,5.00054e+17,GALAXY,0.04428848,444,51883,562,5fdc7150-da8c-4415-9a04-26261ce4a4c0
1.23765e+18,128.6651139,53.9474205,19.51036,18.59593,18.22882,18.18097,18.1084,1350,301,5,173,8.19322e+18,STAR,-1.67e-05,7277,56748,182,5fda9c1a-ac00-41ae-9bc6-72ef320cb43a
1.23765e+18,128.633103,54.01402692,17.57355,16.27585,15.81994,15.67537,15.64627,1350,301,5,174,2.6077e+18,STAR,-0.00015291,2316,53757,439,37d2b901-eb33-44c0-a244-5550882c1071
1.23765e+18,128.7768114,53.98231098,18.82056,17.92645,17.59363,17.46078,17.42539,1350,301,5,174,5.8052e+18,STAR,-0.000113842,5156,55925,236,d0168eb3-d5f8-4a91-b062-730f55fe1d61
1.23765e+18,128.71502,54.05400365,17.96559,16.19799,15.50962,15.24411,15.10445,1350,301,5,174,2.6077e+18,STAR,-0.000104478,2316,53757,423,d7d2756a-981b-432a-a310-7c4dda18363c
1.23765e+18,128.7683488,54.04704875,16.74365,15.21588,14.63805,14.43748,14.35886,1350,301,5,174,2.6077e+18,STAR,-0.000108727,2316,53757,432,a56ea55f-7ee8-4052-a8d0-b42dc04f26ce
1.23765e+18,128.7308125,53.98864691,19.28554,17.97688,17.46913,17.28842,17.21455,1350,301,5,174,2.6077e+18,STAR,0.000164574,2316,53757,433,d6284c2f-e253-4a3e-897f-be7fac2541a8
1.23765e+18,128.6101695,54.17898183,18.91449,16.97452,16.00477,15.56552,15.23042,1350,301,5,174,5.02237e+17,GALAXY,0.08300822,446,51899,311,53cd4ddc-41d4-4b63-8326-c6057a1cbfec
1.23765e+18,128.6744912,54.16669195,18.61135,17.34207,16.81685,16.59968,16.52818,1350,301,5,175,2.60771e+18,STAR,4.31e-06,2316,53757,440,da475492-12e3-4fd5-a4c2-f636eb1e4573
1.23765e+18,128.8380572,54.10693871,18.09297,16.16586,15.39024,15.10441,14.97196,1350,301,5,175,2.6077e+18,STAR,-0.000286424,2316,53757,428,decf36a6-bd2d-4c89-ba28-78df15e796d5
1.23765e+18,128.892218,54.08661493,16.69122,15.12705,14.55184,14.34967,14.27601,1350,301,5,175,2.60772e+18,STAR,-0.000172977,2316,53757,479,f8c8815a-c986-440f-8a80-9425f05cb9f1
1.23765e+18,128.9430987,54.16138165,17.77239,16.27314,15.71964,15.53686,15.46904,1350,301,5,175,2.60772e+18,STAR,-0.000288031,2316,53757,476,c011aad0-d7fb-4e75-accc-2153496fa062
1.23765e+18,128.935933,54.21850706,18.50935,16.60454,15.84446,15.57247,15.44856,1350,301,5,175,2.60771e+18,STAR,7.24e-05,2316,53757,475,9b72565f-0d76-423e-9080-4908cf6041f1
1.23765e+18,128.7604047,54.25687945,19.31046,18.08057,17.54247,17.30295,17.21317,1350,301,5,175,5.02236e+17,GALAXY,0.02968403,446,51899,306,9c12a28f-fa80-416d-a755-48959497c83a
1.23765e+18,129.0529752,54.32118031,18.13989,16.11398,15.34839,15.03979,14.86626,1350,301,5,176,2.60771e+18,STAR,5.8e-05,2316,53757,467,8190c3cc-53b3-47da-ba8f-fb2ea1c30b59
1.23765e+18,129.0511732,54.33620425,17.71907,16.61271,16.2083,16.02897,15.96666,1350,301,5,176,5.02261e+17,STAR,-0.000450707,446,51899,400,0c922310-ecdc-41b9-a8b4-480a4e9f24bb
1.23765e+18,128.989804,54.36785145,18.72163,17.72734,17.43276,17.29534,17.28318,1350,301,5,176,2.60772e+18,STAR,-3.63e-05,2316,53757,478,e4293ee7-18ae-4c13-be9a-140eaef465b0
1.23765e+18,129.1241558,54.28187355,19.58561,18.22295,17.47866,17.11232,16.89933,1350,301,5,176,5.02227e+17,GALAXY,0.03154291,446,51899,274,df6ecbcd-2bb3-4fe8-9feb-e45393727466
1.23765e+18,129.0534759,54.18378325,18.65834,17.31171,16.67268,16.3424,16.17184,1350,301,5,176,5.02227e+17,GALAXY,0.05545994,446,51899,275,51bac2b7-0c21-406a-95c1-f75924a9a21b
1.23765e+18,129.0354126,54.39659398,17.18463,15.93993,15.39958,15.19845,15.10754,1350,301,5,177,2.60771e+18,STAR,-8.06e-05,2316,53757,472,ef49736f-1360-4d7b-be97-ff94d82666fc
1.23765e+18,129.1385932,54.41833246,18.19715,16.7325,16.16259,15.9427,15.83119,1350,301,5,177,2.60771e+18,STAR,-1.77e-05,2316,53757,474,75f83768-7330-4d67-a535-b33a67482687
1.23765e+18,129.2583402,54.40238524,16.13803,14.56939,14.01765,13.83389,13.77631,1350,301,5,177,2.60771e+18,STAR,4.33e-05,2316,53757,461,9b86bf2b-ebca-4bc8-b804-de82b1419290
1.23765e+18,129.0149694,54.43075366,17.55772,15.62405,14.71681,14.27748,13.94427,1350,301,5,177,5.02259e+17,GALAXY,0.0325371,446,51899,391,84f6c636-dfc8-4ed6-883b-ea500142cdc4
1.23765e+18,129.0564088,54.48711971,19.43853,19.20999,19.07177,18.84406,18.8386,1350,301,5,177,5.02268e+17,QSO,1.730243,446,51899,424,71e71cda-567d-4639-8843-160faa084571
1.23765e+18,129.131408,54.50014003,19.59042,19.40403,19.30451,19.02879,19.00921,1350,301,5,177,5.02269e+17,QSO,1.77054,446,51899,428,70212dfc-7964-48c0-925c-e642ebcd3d20
1.23765e+18,129.3320014,54.40773725,19.56674,18.34295,17.81877,17.63072,17.53121,1350,301,5,177,2.62461e+18,STAR,2.74e-05,2331,53742,482,928a7050-19cb-4d8e-b060-9d7c007b90ec
1.23765e+18,129.3862739,54.4184684,18.3124,16.95434,16.43211,16.22705,16.13178,1350,301,5,178,2.60772e+18,STAR,-6.76e-05,2316,53757,484,00c75c86-8629-41f8-80c6-ef786eb37fd7
1.23765e+18,129.2135655,54.54232411,16.80744,15.22421,14.65451,14.46519,14.40347,1350,301,5,178,2.60771e+18,STAR,-4.95e-06,2316,53757,473,906bfd12-74e2-43ec-b71d-633676a8f31d
1.23765e+18,129.185823,54.56848127,17.2833,16.16274,15.74773,15.57623,15.52777,1350,301,5,178,2.6246e+18,STAR,0.000133371,2331,53742,468,c6042570-f1b7-49a5-8455-7570d623b5b6
1.23765e+18,129.4023986,54.46621293,19.22439,18.71492,18.54118,18.52685,18.50112,1350,301,5,178,5.80537e+18,QSO,1.233311,5156,55925,850,188bdef3-df64-4294-9723-9c6b7248d507
1.23765e+18,129.2428332,54.51465626,18.21049,16.65382,15.85974,15.4561,15.15464,1350,301,5,178,5.02272e+17,GALAXY,0.03118988,446,51899,440,4b12e5c6-2e48-4650-8ace-ab7cef203599
1.23765e+18,129.2739141,54.54955272,19.51557,19.2312,19.10584,19.22073,19.13536,1350,301,5,178,5.02271e+17,QSO,0.8330677,446,51899,436,8af16b26-4a8c-4b9a-b1af-166e7e524582
1.23765e+18,231.8774873,-0.673922062,19.37003,19.02993,18.73956,18.75526,18.67886,752,301,2,590,3.52408e+17,QSO,0.9263429,313,51673,5,a44b895d-4501-4eba-be79-78f370632e0e
1.23765e+18,232.0820964,-0.82851849,18.82625,17.82075,17.40983,17.24536,17.1431,752,301,2,591,4.51499e+18,STAR,-0.000428575,4010,55350,476,924120bd-3c5e-41f4-93e5-3be77d8b7780
1.23765e+18,232.0427283,-0.811829659,18.87088,17.05433,16.02553,15.49396,15.05167,752,301,2,591,3.52407e+17,GALAXY,0.08822116,313,51673,1,b4f8f484-ef7f-4041-8ff2-ab214d51712f
